name,num_points,width,height,points,uuid,image_path,type,variant,id,image,order,gt_image,task,description
4,32,600.0,849.0,"[{'x': 412, 'y': 314, 'label': 1}, {'x': 417, 'y': 358, 'label': 2}, {'x': 418, 'y': 409, 'label': 3}, {'x': 418, 'y': 456, 'label': 4}, {'x': 416, 'y': 503, 'label': 5}, {'x': 419, 'y': 538, 'label': 6}, {'x': 446, 'y': 550, 'label': 7}, {'x': 464, 'y': 559, 'label': 8}, {'x': 467, 'y': 596, 'label': 9}, {'x': 461, 'y': 626, 'label': 10}, {'x': 434, 'y': 632, 'label': 11}, {'x': 418, 'y': 648, 'label': 12}, {'x': 416, 'y': 690, 'label': 13}, {'x': 409, 'y': 723, 'label': 14}, {'x': 362, 'y': 731, 'label': 15}, {'x': 327, 'y': 728, 'label': 16}, {'x': 316, 'y': 711, 'label': 17}, {'x': 314, 'y': 666, 'label': 18}, {'x': 311, 'y': 644, 'label': 19}, {'x': 284, 'y': 636, 'label': 20}, {'x': 233, 'y': 635, 'label': 21}, {'x': 179, 'y': 633, 'label': 22}, {'x': 151, 'y': 627, 'label': 23}, {'x': 140, 'y': 610, 'label': 24}, {'x': 139, 'y': 569, 'label': 25}, {'x': 143, 'y': 540, 'label': 26}, {'x': 166, 'y': 505, 'label': 27}, {'x': 197, 'y': 469, 'label': 28}, {'x': 226, 'y': 430, 'label': 29}, {'x': 254, 'y': 396, 'label': 30}, {'x': 282, 'y': 359, 'label': 31}, {'x': 310, 'y': 321, 'label': 32}]",d8132fdd-92cc-4d9d-8a83-0dd19a345427,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/4.png,worksheets,worksheets_gt,0.0,datasets/connect_dots/images/4.jpg,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",datasets/connect_dots/labels/4_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
tooth,10,928.0,1199.0,"[{'x': 696, 'y': 134, 'label': 1}, {'x': 795, 'y': 284, 'label': 2}, {'x': 711, 'y': 656, 'label': 3}, {'x': 506, 'y': 1072, 'label': 4}, {'x': 561, 'y': 714, 'label': 5}, {'x': 327, 'y': 697, 'label': 6}, {'x': 283, 'y': 1064, 'label': 7}, {'x': 120, 'y': 646, 'label': 8}, {'x': 183, 'y': 101, 'label': 9}, {'x': 446, 'y': 217, 'label': 10}]",7a9eb238-668d-44e6-929b-c243d482150f,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/tooth.png,worksheets,worksheets_gt,22.0,datasets/connect_dots/images/tooth.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/tooth_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
umbrella,18,946.0,1232.0,"[{'x': 183, 'y': 281, 'label': 1}, {'x': 437, 'y': 227, 'label': 2}, {'x': 646, 'y': 266, 'label': 3}, {'x': 778, 'y': 332, 'label': 4}, {'x': 854, 'y': 441, 'label': 5}, {'x': 898, 'y': 551, 'label': 6}, {'x': 819, 'y': 512, 'label': 7}, {'x': 750, 'y': 594, 'label': 8}, {'x': 670, 'y': 514, 'label': 9}, {'x': 571, 'y': 588, 'label': 10}, {'x': 515, 'y': 527, 'label': 11}, {'x': 439, 'y': 590, 'label': 12}, {'x': 359, 'y': 532, 'label': 13}, {'x': 290, 'y': 599, 'label': 14}, {'x': 203, 'y': 533, 'label': 15}, {'x': 140, 'y': 594, 'label': 16}, {'x': 70, 'y': 545, 'label': 17}, {'x': 86, 'y': 409, 'label': 18}]",876535ff-ad34-40c4-aab6-44d8325800ba,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/umbrella.png,worksheets,worksheets_gt,25.0,datasets/connect_dots/images/umbrella.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",datasets/connect_dots/labels/umbrella_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
cap,12,1492.0,1156.0,"[{'x': 964, 'y': 131, 'label': 1}, {'x': 1164, 'y': 217, 'label': 2}, {'x': 1312, 'y': 426, 'label': 3}, {'x': 1269, 'y': 728, 'label': 4}, {'x': 1111, 'y': 725, 'label': 5}, {'x': 915, 'y': 957, 'label': 6}, {'x': 742, 'y': 1020, 'label': 7}, {'x': 604, 'y': 1022, 'label': 8}, {'x': 179, 'y': 836, 'label': 9}, {'x': 423, 'y': 597, 'label': 10}, {'x': 512, 'y': 265, 'label': 11}, {'x': 739, 'y': 126, 'label': 12}]",7f960a7b-367d-49ac-bba5-9a839f9c9776,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/cap.png,worksheets,worksheets_gt,15.0,datasets/connect_dots/images/cap.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/cap_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
glasses,13,1520.0,1159.0,"[{'x': 777, 'y': 380, 'label': 1}, {'x': 1099, 'y': 395, 'label': 2}, {'x': 1403, 'y': 446, 'label': 3}, {'x': 1334, 'y': 677, 'label': 4}, {'x': 1022, 'y': 768, 'label': 5}, {'x': 887, 'y': 594, 'label': 6}, {'x': 800, 'y': 461, 'label': 7}, {'x': 737, 'y': 458, 'label': 8}, {'x': 664, 'y': 593, 'label': 9}, {'x': 527, 'y': 751, 'label': 10}, {'x': 224, 'y': 696, 'label': 11}, {'x': 156, 'y': 445, 'label': 12}, {'x': 444, 'y': 411, 'label': 13}]",25d39d3c-3bc8-4cb1-b608-07369bf0f24c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/glasses.png,worksheets,worksheets_gt,3.0,datasets/connect_dots/images/glasses.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",datasets/connect_dots/labels/glasses_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
icecream,21,1053.0,1334.0,"[{'x': 501, 'y': 73, 'label': 1}, {'x': 657, 'y': 148, 'label': 2}, {'x': 737, 'y': 253, 'label': 3}, {'x': 819, 'y': 332, 'label': 4}, {'x': 877, 'y': 446, 'label': 5}, {'x': 878, 'y': 586, 'label': 6}, {'x': 764, 'y': 637, 'label': 7}, {'x': 716, 'y': 778, 'label': 8}, {'x': 685, 'y': 882, 'label': 9}, {'x': 645, 'y': 1017, 'label': 10}, {'x': 605, 'y': 1154, 'label': 11}, {'x': 538, 'y': 1227, 'label': 12}, {'x': 468, 'y': 1153, 'label': 13}, {'x': 409, 'y': 1033, 'label': 14}, {'x': 383, 'y': 902, 'label': 15}, {'x': 336, 'y': 789, 'label': 16}, {'x': 303, 'y': 650, 'label': 17}, {'x': 195, 'y': 556, 'label': 18}, {'x': 210, 'y': 413, 'label': 19}, {'x': 292, 'y': 261, 'label': 20}, {'x': 383, 'y': 117, 'label': 21}]",da4373dc-bf56-46cd-9dc3-6d0779e32ecc,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/icecream.png,worksheets,worksheets_gt,7.0,datasets/connect_dots/images/icecream.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",datasets/connect_dots/labels/icecream_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
boat,7,727.0,765.0,"[{'x': 358, 'y': 416, 'label': 1}, {'x': 171, 'y': 432, 'label': 2}, {'x': 352, 'y': 181, 'label': 3}, {'x': 352, 'y': 217, 'label': 4}, {'x': 599, 'y': 444, 'label': 5}, {'x': 364, 'y': 455, 'label': 6}, {'x': 363, 'y': 483, 'label': 7}]",1c5f648f-4fcb-4323-b22e-00f31f90086a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/boat.png,worksheets,worksheets_gt,11.0,datasets/connect_dots/images/boat.png,"[1, 2, 3, 4, 5, 6, 7]",datasets/connect_dots/labels/boat_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
apple2,18,800.0,881.0,"[{'x': 448, 'y': 207, 'label': 1}, {'x': 529, 'y': 190, 'label': 2}, {'x': 597, 'y': 129, 'label': 3}, {'x': 653, 'y': 152, 'label': 4}, {'x': 650, 'y': 198, 'label': 5}, {'x': 718, 'y': 267, 'label': 6}, {'x': 744, 'y': 387, 'label': 7}, {'x': 672, 'y': 579, 'label': 8}, {'x': 638, 'y': 724, 'label': 9}, {'x': 549, 'y': 824, 'label': 10}, {'x': 404, 'y': 808, 'label': 11}, {'x': 221, 'y': 821, 'label': 12}, {'x': 153, 'y': 718, 'label': 13}, {'x': 121, 'y': 580, 'label': 14}, {'x': 59, 'y': 386, 'label': 15}, {'x': 89, 'y': 265, 'label': 16}, {'x': 214, 'y': 187, 'label': 17}, {'x': 369, 'y': 208, 'label': 18}]",b319e6a5-6a16-4235-bd86-7bdb79699707,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/apple2.png,worksheets,worksheets_gt,5.0,datasets/connect_dots/images/apple2.jpg,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",datasets/connect_dots/labels/apple2_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
balloon,6,595.0,725.0,"[{'x': 194, 'y': 152, 'label': 1}, {'x': 237, 'y': 294, 'label': 2}, {'x': 326, 'y': 414, 'label': 3}, {'x': 362, 'y': 404, 'label': 4}, {'x': 383, 'y': 256, 'label': 5}, {'x': 344, 'y': 110, 'label': 6}]",6581aa09-f657-4621-931e-4b2879d13efb,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/balloon.png,worksheets,worksheets_gt,7.0,datasets/connect_dots/images/balloon.png,"[1, 2, 3, 4, 5, 6]",datasets/connect_dots/labels/balloon_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
tomato,8,820.0,1077.0,"[{'x': 480, 'y': 198, 'label': 1}, {'x': 680, 'y': 286, 'label': 2}, {'x': 723, 'y': 543, 'label': 3}, {'x': 618, 'y': 741, 'label': 4}, {'x': 428, 'y': 847, 'label': 5}, {'x': 232, 'y': 883, 'label': 6}, {'x': 88, 'y': 677, 'label': 7}, {'x': 112, 'y': 365, 'label': 8}]",4717b604-6263-4e92-b3d3-d1fecb2fbc25,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/tomato.png,worksheets,worksheets_gt,21.0,datasets/connect_dots/images/tomato.png,"[1, 2, 3, 4, 5, 6, 7, 8]",datasets/connect_dots/labels/tomato_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
pencil,12,976.0,1280.0,"[{'x': 241, 'y': 126, 'label': 1}, {'x': 308, 'y': 200, 'label': 2}, {'x': 345, 'y': 231, 'label': 3}, {'x': 370, 'y': 268, 'label': 4}, {'x': 753, 'y': 883, 'label': 5}, {'x': 826, 'y': 1117, 'label': 6}, {'x': 787, 'y': 1137, 'label': 7}, {'x': 637, 'y': 962, 'label': 8}, {'x': 270, 'y': 339, 'label': 9}, {'x': 240, 'y': 301, 'label': 10}, {'x': 224, 'y': 251, 'label': 11}, {'x': 184, 'y': 173, 'label': 12}]",91897a02-eeed-4d97-b5ef-03ca3e6760b2,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/pencil.png,worksheets,worksheets_gt,16.0,datasets/connect_dots/images/pencil.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/pencil_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
bear,26,320.0,440.0,"[{'x': 43, 'y': 370, 'label': 1}, {'x': 28, 'y': 344, 'label': 2}, {'x': 22, 'y': 312, 'label': 3}, {'x': 33, 'y': 283, 'label': 4}, {'x': 59, 'y': 291, 'label': 5}, {'x': 82, 'y': 256, 'label': 6}, {'x': 110, 'y': 229, 'label': 7}, {'x': 94, 'y': 207, 'label': 8}, {'x': 103, 'y': 177, 'label': 9}, {'x': 109, 'y': 146, 'label': 10}, {'x': 87, 'y': 137, 'label': 11}, {'x': 78, 'y': 113, 'label': 12}, {'x': 102, 'y': 93, 'label': 13}, {'x': 125, 'y': 115, 'label': 14}, {'x': 154, 'y': 103, 'label': 15}, {'x': 186, 'y': 104, 'label': 16}, {'x': 209, 'y': 119, 'label': 17}, {'x': 232, 'y': 95, 'label': 18}, {'x': 258, 'y': 116, 'label': 19}, {'x': 248, 'y': 144, 'label': 20}, {'x': 227, 'y': 148, 'label': 21}, {'x': 233, 'y': 180, 'label': 22}, {'x': 244, 'y': 206, 'label': 23}, {'x': 229, 'y': 231, 'label': 24}, {'x': 253, 'y': 257, 'label': 25}, {'x': 273, 'y': 286, 'label': 26}]",d356a247-9bba-46a9-be31-05a608d50c47,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/bear.png,worksheets,worksheets_gt,10.0,datasets/connect_dots/images/bear.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",datasets/connect_dots/labels/bear_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
